Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes;;;;;;;;;;;;;;;;;
Nível;Cód.;Município;Produto das lavouras temporárias e permanentes x Ano x Variável;;;;;;;;;;;;;;
Nível;Cód.;Município;area_plantada14;area_colhida14;valor_prod14;area_plantada15;area_colhida15;valor_prod15;area_plantada16;area_colhida16;valor_prod16;area_plantada17;area_colhida17;valor_prod17;area_plantada18;area_colhida18;valor_prod18
MU;4215208;Romelândia (SC);2258;2258;8305;1763;1763;6111;1848;1848;9433;1848;1848;8349;2020;2017;9727
MU;4215307;Salete (SC);1799;1799;11578;1765;1765;11095;1832;1832;12560;1850;1850;13269;1465;1465;8316
MU;4215356;Saltinho (SC);2254;2254;10246;2017;2017;9837;2184;2184;14654;2316;2316;13508;1590;1590;8756
MU;4215406;Salto Veloso (SC);2241;2241;8161;1792;1792;6032;1826;1826;9832;1753;1753;6533;1441;1441;6562
MU;4215455;Sangão (SC);1876;1876;9838;1709;1709;6554;1696;1696;10177;1985;1985;16838;1793;1793;11312
MU;4215505;Santa Cecília (SC);2944;2944;12788;2845;2845;15309;2879;2879;18312;3061;3061;27041;3635;3635;30934
MU;4215554;Santa Helena (SC);2338;2338;8476;2150;2150;6384;2250;2250;9763;2400;2102;8602;1530;1530;7619
MU;4215604;Santa Rosa de Lima (SC);368;368;3651;348;348;3341;145;145;1125;158;156;1770;249;249;2156
MU;4215653;Santa Rosa do Sul (SC);3490;3490;32509;3490;3490;30309;3075;3065;37300;3002;2977;38142;3002;3002;28835
MU;4215679;Santa Terezinha (SC);14755;14555;131780;14539;14455;118366;14722;14552;126094;17224;17224;123717;12704;12704;100247
MU;4215687;Santa Terezinha do Progresso (SC);975;975;5211;957;957;5537;811;811;6678;1061;1039;8903;724;724;7124
MU;4215695;Santiago do Sul (SC);1555;1555;3580;1598;1598;3866;1352;1352;5188;1468;1368;6203;1762;1762;7596
MU;4215703;Santo Amaro da Imperatriz (SC);398;398;9427;398;398;10267;398;398;10345;240;240;10984;296;296;7990
MU;4215752;São Bernardino (SC);1892;1892;6415;1957;1957;5629;2099;2099;9706;2195;2195;8815;2013;2013;8989
MU;4215802;São Bento do Sul (SC);2711;2711;10677;2681;2671;10655;3156;3129;13487;2636;2636;19938;2784;2784;14635
MU;4215901;São Bonifácio (SC);638;638;3926;673;673;4796;459;459;5162;454;454;3871;431;431;3596
MU;4216008;São Carlos (SC);3915;3915;18220;3762;3762;13927;3616;3616;16453;2283;2258;9782;2509;2509;12670
MU;4216057;São Cristóvão do Sul (SC);716;476;1232;542;542;1682;316;316;1103;362;362;1281;547;547;1395
MU;4216107;São Domingos (SC);27875;27875;77045;26712;26712;80821;27238;27238;111693;33797;31797;113857;28363;28063;108087
MU;4216206;São Francisco do Sul (SC);240;240;2103;240;240;1726;205;205;2250;155;155;1842;125;125;1131
MU;4216255;São João do Oeste (SC);3022;3022;10782;3092;3092;9812;3120;3120;14904;3050;3015;11623;2090;2090;8454
MU;4216305;São João Batista (SC);740;740;8116;660;660;6349;660;660;7429;727;727;9199;650;650;8132
MU;4216354;São João do Itaperiú (SC);2477;2477;29637;2483;2483;27031;2492;2492;38817;2534;2534;32647;2450;2450;23896
MU;4216404;São João do Sul (SC);6710;6710;44774;6775;6775;40867;6315;6300;50376;6913;6803;65234;6943;6943;65110
MU;4216503;São Joaquim (SC);10063;10063;316764;10066;10066;257976;10064;10064;445775;10066;10066;407472;10390;10390;320824
MU;4216602;São José (SC);169;169;1002;199;199;1154;199;199;1971;214;214;2580;81;81;765
MU;4216701;São José do Cedro (SC);9921;9921;34326;10306;10306;30663;10266;10266;47074;10567;10317;45660;8295;8295;36514
MU;4216800;São José do Cerrito (SC);10807;10807;28467;11812;11812;40288;13062;13062;90712;13544;13544;59805;13162;13162;51988
MU;4216909;São Lourenço do Oeste (SC);9271;9271;24806;8808;8808;30333;9293;9293;54083;9668;9628;46997;9548;9548;43242
MU;4217006;São Ludgero (SC);323;318;7640;383;383;6539;313;313;7089;211;211;4328;215;215;2586
MU;4217105;São Martinho (SC);1635;1595;8446;715;715;5348;680;680;7068;680;680;7859;680;680;8402
MU;4217154;São Miguel da Boa Vista (SC);912;912;4151;977;977;3409;932;932;4227;943;943;4559;995;995;4512
MU;4217204;São Miguel do Oeste (SC);4991;4991;16522;5475;5475;18012;5065;5065;20805;4255;4205;17629;3514;3482;13140
MU;4217253;São Pedro de Alcântara (SC);464;464;4511;464;464;7747;342;342;7935;252;252;2807;327;327;6409
MU;4217303;Saudades (SC);9016;9016;29722;7041;7041;23799;7141;7141;26420;7351;7351;30256;6932;6932;26809
MU;4217402;Schroeder (SC);1582;1582;19058;1559;1559;12101;1390;1390;16844;1390;1390;39881;1390;1390;25490
MU;4217501;Seara (SC);7560;7560;24127;7293;7293;22505;7073;7073;34194;4095;4065;14177;3592;3592;20077
MU;4217550;Serra Alta (SC);3042;3042;10806;2842;2842;9207;2717;2717;13598;2022;1882;8497;2627;2627;11465
MU;4217600;Siderópolis (SC);1249;1249;8197;1313;1313;6151;1113;1113;11153;856;844;6817;892;892;7190
MU;4217709;Sombrio (SC);5230;5230;44407;5190;5190;37981;5251;5241;47738;5331;5316;53123;4921;4921;53243
MU;4217758;Sul Brasil (SC);1802;1802;7310;1677;1677;6830;1898;1898;8865;983;983;4740;1101;1101;5933
MU;4217808;Taió (SC);6790;6790;42990;6910;6910;47890;7369;7359;50481;7250;7250;46649;5945;5945;36474
MU;4217907;Tangará (SC);9503;9503;49392;9695;9695;49199;10395;10395;66098;9779;9779;52724;9860;9860;57868
MU;4217956;Tigrinhos (SC);2156;2156;7789;1806;1806;6453;1664;1664;6458;1863;1863;6072;1716;1716;8336
MU;4218004;Tijucas (SC);2793;2793;19176;2770;2770;18649;2735;2735;22002;1885;1885;11394;2775;2775;24059
MU;4218103;Timbé do Sul (SC);3890;3890;24388;3820;3820;22829;3985;3980;28051;3980;3955;30091;3730;3730;32132
MU;4218202;Timbó (SC);1290;1290;6719;1130;1120;5106;1120;1120;7367;975;975;5902;700;700;4281
MU;4218251;Timbó Grande (SC);2070;2070;5622;1800;1800;6816;1476;1476;6995;1270;1270;4920;1599;1599;7932
MU;4218301;Três Barras (SC);10667;10667;50427;10130;9480;40058;9370;9367;46861;9490;9490;41381;9222;8822;43725
MU;4218350;Treviso (SC);116;116;650;189;189;993;141;141;977;119;119;643;88;88;694
MU;4218400;Treze de Maio (SC);2622;2622;14995;2535;2535;16474;2833;2833;20606;2999;2999;18923;3067;3067;17207
MU;4218509;Treze Tílias (SC);1687;1687;6041;1577;1577;5997;1577;1577;7427;1557;1557;6699;2297;2297;10013
MU;4218608;Trombudo Central (SC);1791;1321;9584;1944;1929;10058;1803;1798;10006;1675;1641;12015;1499;1499;11587
MU;4218707;Tubarão (SC);6897;6817;37243;6551;6551;37688;6597;6597;43694;6602;6602;52167;5630;5630;40401
MU;4218756;Tunápolis (SC);2580;2580;11205;2530;2530;9726;1900;1900;10461;2100;1900;9245;1401;1401;6971
MU;4218806;Turvo (SC);12460;12460;70729;12360;12360;69826;12266;12256;76573;12290;12275;87377;12360;12360;75045
MU;4218855;União do Oeste (SC);2356;2331;6101;2414;2414;6760;2544;2544;9125;2308;2308;7745;2428;2428;9583
MU;4218905;Urubici (SC);1795;1795;40210;1742;1742;35774;1713;1713;65163;1720;1720;41485;1765;1765;45288
MU;4218954;Urupema (SC);859;859;23688;865;865;19227;775;775;32541;855;855;36185;795;795;22134
MU;4219002;Urussanga (SC);1775;1775;20317;1768;1768;17960;1765;1765;22164;1760;1755;23870;1839;1839;23405
MU;4219101;Vargeão (SC);7420;7420;22233;7387;7387;19670;7166;7166;24442;7104;7104;22607;7365;7365;24533
MU;4219150;Vargem (SC);5432;5432;18521;5232;5232;18601;5332;5332;23380;5267;5267;22422;5328;5328;23078
MU;4219176;Vargem Bonita (SC);1520;1520;5814;1485;1485;5664;1835;1835;7234;1454;1454;5221;2488;2488;9615
MU;4219200;Vidal Ramos (SC);6463;6263;57710;6897;6291;64141;6676;6576;60367;6575;6560;72036;6225;6225;90636
MU;4219309;Videira (SC);8249;8249;44754;8142;8142;48769;9383;9373;62291;9105;9105;44022;7690;7690;38869
MU;4219358;Vitor Meireles (SC);4086;4086;28253;4284;4284;31399;4079;4079;29101;4084;4001;42129;2750;2749;35461
MU;4219408;Witmarsum (SC);2944;2727;23511;2430;2422;21927;2471;2471;24326;2391;2377;26491;1899;1899;22049
MU;4219507;Xanxerê (SC);19646;19646;73395;17461;17461;54894;17814;17814;70534;18578;18578;58395;20377;20377;76769
MU;4219606;Xavantina (SC);1274;1274;4441;1307;1307;4522;947;942;4300;1586;1586;5962;1527;1527;7385
MU;4219705;Xaxim (SC);9290;9290;23890;7994;7994;25107;7679;7679;29389;7290;7290;31009;6517;6517;26304
MU;4219853;Zortéa (SC);8610;8610;26375;8110;8110;24287;8210;8210;32020;8360;8360;32307;6945;6945;26216
MU;4220000;Balneário Rincão (SC);72;72;1294;73;73;1475;75;75;555;93;93;1280;93;93;1447
MU;4300034;Aceguá (RS);32919;32919;106054;35861;35861;123723;33894;28894;110197;31149;31149;119866;36045;25805;96315
MU;4300059;Água Santa (RS);18722;18722;57687;18174;18174;64904;18006;18006;74703;17708;17708;59693;17654;17654;72020
MU;4300109;Agudo (RS);19716;19616;186376;20346;20246;171284;19798;17108;148671;19914;19914;199426;19752;19752;176340
MU;4300208;Ajuricaba (RS);30100;30090;52792;28155;28155;69664;26239;26229;83030;28841;28841;75814;31958;31958;103426
MU;4300307;Alecrim (RS);4650;4650;22614;4514;4514;21487;4390;4390;25125;4383;4383;22657;4390;4390;22835
MU;4300406;Alegrete (RS);89954;89954;373049;90560;90560;423089;83380;78732;378857;89401;89401;479259;96590;96590;569083
MU;4300455;Alegria (RS);11255;11255;26502;10960;10960;28288;11810;11810;39046;11054;11054;31726;12721;12721;42560
MU;4300471;Almirante Tamandaré do Sul (RS);25358;25358;62684;23971;23971;71984;24009;24009;85810;22933;22933;77474;22370;22370;96113
MU;4300505;Alpestre (RS);12153;12153;55996;11701;11701;54118;9075;9075;60753;9206;9109;58546;7263;7263;48973
MU;4300554;Alto Alegre (RS);8490;8490;22182;7450;7450;22003;7906;7906;28321;7688;7688;24941;7658;7658;28833
MU;4300570;Alto Feliz (RS);457;457;5182;442;442;7572;439;439;5389;433;433;8156;450;450;5577
MU;4300604;Alvorada (RS);183;183;1064;146;116;396;116;116;577;102;102;343;83;83;363
MU;4300638;Amaral Ferrador (RS);6849;6849;31124;6706;6706;45804;6801;6801;53051;6992;6992;45022;6851;6771;37114
MU;4300646;Ametista do Sul (RS);2255;2255;9198;2151;2104;8719;2164;2164;10992;2162;2147;15125;2167;2167;12373
MU;4300661;André da Rocha (RS);18203;18203;47524;20332;20332;58100;18531;18530;79869;21974;21971;84117;21598;21596;87774
MU;4300703;Anta Gorda (RS);10471;10171;58102;10297;10097;58371;10674;10474;61179;10517;10517;70243;9629;9029;70287
MU;4300802;Antônio Prado (RS);4503;4503;40938;4678;4678;56267;4728;4663;54218;4818;4818;75342;4312;4312;67838
MU;4300851;Arambaré (RS);21838;21838;86972;24505;24505;100533;24195;24195;110225;21979;21979;112281;20782;20778;86656
MU;4300877;Araricá (RS);293;293;3055;293;293;3206;303;303;5910;290;290;3206;137;137;1200
MU;4300901;Aratiba (RS);5632;5632;22991;5762;5762;22801;5211;5211;30658;5044;5042;22472;4406;4406;20030
MU;4301008;Arroio do Meio (RS);3046;3046;12119;3032;2982;11955;2424;2424;11772;2952;2702;12732;2923;2923;11983
MU;4301057;Arroio do Sal (RS);127;127;728;125;125;788;126;126;1069;127;127;2009;127;127;1637
MU;4301073;Arroio do Padre (RS);1827;1827;25312;1746;1746;18939;1566;1566;22762;2308;2308;31621;2195;2195;15339
MU;4301107;Arroio dos Ratos (RS);3475;3475;14345;4054;3994;12266;3919;3919;20842;4182;4182;16625;4712;4712;16801
MU;4301206;Arroio do Tigre (RS);22158;22158;144338;21531;21531;140049;20523;20523;125925;21052;21052;161753;20369;20369;159347
MU;4301305;Arroio Grande (RS);83080;83080;301033;83810;83810;338523;84183;83838;309530;86358;86358;428520;86901;86901;341490
MU;4301404;Arvorezinha (RS);13505;11505;91900;13283;12783;98119;13337;12837;99099;13112;13112;103308;11000;8700;75530
MU;4301503;Augusto Pestana (RS);30127;30117;61479;29071;29071;68424;29054;29014;89825;29014;29014;80598;29443;29443;101781
MU;4301552;Áurea (RS);10658;10408;39134;10106;10106;32588;10460;10460;44513;10706;10706;38958;9753;9753;40023
MU;4301602;Bagé (RS);34557;34557;114315;48584;48584;157944;48469;48469;145795;47965;47965;151331;47282;47282;184325
MU;4301636;Balneário Pinhal (RS);491;491;2769;460;460;1803;285;285;1792;503;503;2854;574;574;3312
MU;4301651;Barão (RS);1160;1160;7090;1092;1090;7233;1075;1075;9401;1177;1145;7571;1058;1028;8563
MU;4301701;Barão de Cotegipe (RS);14607;14607;54913;13646;13646;52040;15565;15565;62964;15973;15973;62810;12758;11610;47339
MU;4301750;Barão do Triunfo (RS);6083;6083;49749;6091;5946;52416;6894;6894;59597;7067;7067;70842;5195;5195;61751
MU;4301800;Barracão (RS);28321;28321;72967;27672;27672;87363;27628;27628;128301;27950;27950;102436;28760;28760;131749
MU;4301859;Barra do Guarita (RS);2749;2749;7881;2679;2679;6106;2715;2715;7599;2745;2745;7039;2880;2880;7328
MU;4301875;Barra do Quaraí (RS);23653;23053;128763;24970;24835;158422;26829;25428;148742;24860;24860;178706;23082;23076;139373
MU;4301909;Barra do Ribeiro (RS);16915;16915;77937;17301;17301;80327;17340;17340;98320;17589;17589;98061;18146;18146;91431
MU;4301925;Barra do Rio Azul (RS);2790;2790;10027;2694;2694;10064;2734;2734;13384;2784;2784;14049;2759;2759;17528
MU;4301958;Barra Funda (RS);5293;5293;12814;4683;4683;17453;4697;4697;19556;4735;4735;18296;4593;4593;22088
MU;4302006;Barros Cassal (RS);12494;12474;81010;12274;12274;79061;14656;14656;96289;15133;15133;111213;14826;14826;108583
MU;4302055;Benjamin Constant do Sul (RS);2722;2722;6954;2787;2787;7286;2615;2615;11287;2667;2667;8841;2578;2578;10275
MU;4302105;Bento Gonçalves (RS);6704;6704;86076;6695;6695;106539;6688;6684;90619;5294;5275;133290;5410;5401;105386
MU;4302154;Boa Vista das Missões (RS);30123;30123;70182;28544;28544;72798;28011;28011;87427;28841;28841;66660;30816;30816;105553
MU;4302204;Boa Vista do Buricá (RS);5191;5191;15789;5002;5002;14523;5040;5040;19844;5004;5004;16731;5082;5082;18753
MU;4302220;Boa Vista do Cadeado (RS);61029;61029;137166;58128;58128;134555;58228;58228;186823;53838;53838;167186;53928;53928;210967
MU;4302238;Boa Vista do Incra (RS);41046;41046;89685;39561;39561;103045;38290;38290;144874;37624;37624;120180;37659;37659;158234
MU;4302253;Boa Vista do Sul (RS);986;986;5832;973;971;7879;702;702;7840;658;658;5341;617;617;5804
MU;4302303;Bom Jesus (RS);23838;23838;172265;23392;23392;189161;22548;22548;243793;23308;23308;147653;24601;24526;230250
MU;4302352;Bom Princípio (RS);1516;1516;20588;1546;1543;18540;1374;1374;17581;1146;1146;16651;1136;1136;16268
MU;4302378;Bom Progresso (RS);6317;6317;17551;6264;6264;15626;6690;6690;20852;6907;6907;17186;6911;6911;19654
MU;4302402;Bom Retiro do Sul (RS);605;605;2667;585;585;2984;1262;1262;7240;630;630;2524;556;556;3095
MU;4302451;Boqueirão do Leão (RS);4990;4965;54103;5027;5027;45326;5028;5028;56365;5847;5847;74282;5744;5739;71347
MU;4302501;Bossoroca (RS);57616;57616;109778;54061;54061;112677;51611;51511;155632;56474;56474;143809;53870;53870;188309
MU;4302584;Bozano (RS);19592;19582;32462;18247;18247;45830;17500;17495;52884;17518;17518;48955;19896;19896;69474
MU;4302600;Braga (RS);12355;12355;28995;11539;11539;25750;11184;11184;30881;11572;11572;26367;12672;12672;32701
MU;4302659;Brochier (RS);1010;1010;9037;1054;1014;10137;1013;1013;10424;1029;1029;10735;1009;1009;10349
MU;4302709;Butiá (RS);7870;7790;30229;8019;8019;25349;10963;10963;41507;10063;10063;31753;11882;11882;30255
MU;4302808;Caçapava do Sul (RS);22000;22000;57295;21730;21730;66406;22461;22436;86776;28566;28566;112492;29364;19504;108342
MU;4302907;Cacequi (RS);39483;39483;133587;38683;38683;147487;33782;32977;127332;34926;34903;136231;40287;40217;141482
MU;4303004;Cachoeira do Sul (RS);182528;182528;575778;186907;186907;527239;182796;182740;615345;185031;184031;656967;180502;180502;521214
MU;4303103;Cachoeirinha (RS);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;4303202;Cacique Doble (RS);10933;10933;39476;11030;11030;36455;10713;10713;48091;10835;10835;40813;11335;11335;50038
MU;4303301;Caibaté (RS);24513;24513;50923;21671;21671;47850;21820;21800;73913;22545;22545;58240;23085;23085;74287
MU;4303400;Caiçara (RS);10477;10467;49701;10426;10426;34015;8436;8423;47066;9038;8928;45968;8377;8377;44921
MU;4303509;Camaquã (RS);72268;72268;356145;73105;73105;393535;74319;74319;448102;75215;75215;453746;73504;72304;383753
MU;4303558;Camargo (RS);7034;7034;26162;7067;7067;25423;7216;7216;32362;7394;7394;26847;7140;7140;28073
MU;4303608;Cambará do Sul (RS);970;970;8534;1000;1000;13027;950;950;31272;1126;1126;6544;1380;1380;14258
MU;4303673;Campestre da Serra (RS);9954;9954;55536;10517;10516;72214;11798;11798;69655;13899;13899;89686;16420;16420;88007
MU;4303707;Campina das Missões (RS);10421;10391;22446;9182;9152;28631;8762;8732;35509;8866;8866;31178;9472;9472;32928
MU;4303806;Campinas do Sul (RS);22687;22687;58692;21171;21171;56656;20893;20893;82331;21000;21000;73679;21178;21178;77209
MU;4303905;Campo Bom (RS);212;212;1786;223;223;2429;182;182;1822;188;188;2347;182;182;2538
MU;4304002;Campo Novo (RS);21062;21062;52881;19757;19757;51034;19381;19381;58798;19015;19015;52639;18716;18716;53723
MU;4304101;Campos Borges (RS);12023;12023;29805;12060;12060;32947;10763;10763;38784;10711;10711;34101;10631;10631;43943
MU;4304200;Candelária (RS);42695;42695;210396;42528;42328;236025;42362;41757;220125;44245;44245;290088;42818;42818;270637
MU;4304309;Cândido Godói (RS);16724;16704;40359;16679;16659;36401;16139;16119;54717;15928;15928;46404;17321;17321;58058
MU;4304358;Candiota (RS);14595;14595;36244;13673;13673;37180;19520;17976;50413;18669;18669;45549;18618;13544;56814
MU;4304408;Canela (RS);493;493;3402;469;469;4662;411;411;4614;404;404;3890;367;367;3893
MU;4304507;Canguçu (RS);70678;70678;352684;71548;71548;350082;69049;69049;380231;70225;69845;430492;71851;71851;338554
MU;4304606;Canoas (RS);207;207;1106;207;207;1245;207;207;1162;527;527;2542;715;715;3472
MU;4304614;Canudos do Vale (RS);973;973;9492;823;823;7673;808;803;8244;756;755;6954;751;749;7363
MU;4304622;Capão Bonito do Sul (RS);27899;27899;89009;26334;26334;89210;26774;26774;110348;36220;36220;123272;33926;33926;148281
MU;4304630;Capão da Canoa (RS);25;25;97;25;25;116;66;66;343;63;63;326;165;165;726
MU;4304655;Capão do Cipó (RS);81974;81974;191267;76634;76134;169231;76094;76094;199103;74803;74803;184387;73273;73273;245055
MU;4304663;Capão do Leão (RS);15067;15067;64946;15338;15338;70514;14934;14934;54633;15728;15728;84186;15331;15331;68743
MU;4304671;Capivari do Sul (RS);16979;16979;77156;16762;16762;79456;16627;16507;100605;16938;16938;100225;15438;15438;83561
MU;4304689;Capela de Santana (RS);2568;2568;15779;2573;2548;15368;2363;2363;14393;2218;2218;15943;2097;2097;12415
MU;4304697;Capitão (RS);510;480;2220;486;461;1819;235;203;1704;211;211;1753;212;212;1731
MU;4304705;Carazinho (RS);47987;47987;115551;47087;47087;153257;43717;43717;171557;44873;44873;172937;46182;46182;200175
MU;4304713;Caraá (RS);2589;2589;11286;2897;2897;12998;2830;2830;14937;2953;2953;16467;3145;3145;16007
MU;4304804;Carlos Barbosa (RS);1430;1396;14928;1368;1347;15981;1316;1297;18150;1163;1111;11691;1158;1108;13066
MU;4304853;Carlos Gomes (RS);5888;5888;15430;5099;5099;13752;4936;4936;18917;4986;4986;15481;5127;5127;19260
MU;4304903;Casca (RS);11842;11842;39309;11479;11479;42867;11413;11413;51888;11137;11137;49844;11193;11193;50215
MU;4304952;Caseiros (RS);9903;9903;38103;9722;9722;40961;9848;9848;59871;12506;12506;54077;10463;10463;58086
MU;4305009;Catuípe (RS);53940;53890;93544;51072;51072;130780;46845;46795;166603;45755;45730;134003;47630;47615;171976
MU;4305108;Caxias do Sul (RS);12899;12899;377379;12393;12393;262869;12404;12404;331348;12600;12600;248126;15214;15214;268633
MU;4305116;Centenário (RS);10031;10031;24798;9222;9222;31904;9045;9044;40183;9828;9778;33341;9470;9470;36476
MU;4305124;Cerrito (RS);6034;6034;18857;7135;7135;21761;6996;6996;15355;7280;7280;26975;6900;6900;19601
MU;4305132;Cerro Branco (RS);5962;5962;38583;5707;5707;39195;5281;5281;35668;5403;5403;44736;5385;5385;38930
MU;4305157;Cerro Grande (RS);7365;7365;16663;9135;9135;21756;8031;8031;28616;8226;8226;21495;7664;7664;24382
MU;4305173;Cerro Grande do Sul (RS);8686;8686;57035;8714;8714;66157;9014;9014;74062;9237;9237;69988;8874;7244;55080
MU;4305207;Cerro Largo (RS);10714;10704;24401;9991;9981;26691;9906;9896;37161;10487;10487;32025;10495;10495;37814
MU;4305306;Chapada (RS);60845;60845;136315;54619;54619;150868;51990;51990;184911;51130;51100;183123;54110;54110;198774
MU;4305355;Charqueadas (RS);6237;6237;26464;6409;6409;29281;6703;6693;34469;6371;6371;36288;7414;7414;37065
MU;4305371;Charrua (RS);11918;11918;42062;11969;11969;39889;11696;11696;47188;11489;11439;40582;11331;11331;51202
MU;4305405;Chiapetta (RS);39887;39782;94584;40161;40161;109636;36303;36298;126362;41641;41581;126308;40122;40122;142086
MU;4305439;Chuí (RS);5326;5326;24485;5154;5154;25524;5740;5485;31365;4455;4455;28649;4094;4094;22530
MU;4305447;Chuvisca (RS);9261;9261;56167;8969;8969;72306;8023;8023;90874;8249;8249;78952;8049;6596;71125
MU;4305454;Cidreira (RS);1305;1305;6366;1538;1538;6777;1453;1453;6799;1459;1459;5187;1784;1784;8663
MU;4305504;Ciríaco (RS);18188;18188;52445;17363;17363;52812;15458;15458;57458;16859;16859;54905;16228;16228;62678
MU;4305587;Colinas (RS);875;875;3457;859;859;3677;879;879;4341;881;881;4524;905;905;4747
MU;4305603;Colorado (RS);28469;28469;65571;25589;25589;80870;25989;25989;106014;24817;24817;91532;25255;25255;114318
MU;4305702;Condor (RS);43469;43469;97306;41362;41262;123491;42536;42536;154473;41636;41636;130160;41671;41671;168631
MU;4305801;Constantina (RS);19795;19795;44648;16383;16383;45624;15353;15353;53362;15438;15278;47920;14543;14543;51428
